transaction_id,date,product_id,store_id,customer_id,quantity,discount,returned
T0022739,2022-11-05,P018092,S001,C015276,4,0.1,0
T0022740,2020-01-13,P047084,S001,C000009,2,0.1,0
T0022741,2020-06-11,P044800,S002,C007783,2,0.1,0
T0022742,2020-12-26,P005886,S005,C001915,3,0.0,0
T0022743,2021-02-08,P001479,S003,C006253,3,0.1,0
T0022744,2021-06-23,P013631,S004,C002055,3,,0
T0022745,2020-10-21,P042447,S004,C009342,1,0.0,0
T0022746,2024-12-03,P023390,S003,C022071,1,0.0,0
T0022747,2023-01-15,P011429,S004,C010362,3,0.0,0
T0022748,2023-03-24,P014313,S003,C012504,2,0.2,0
T0022749,2021-01-22,P044521,S001,C009768,1,0.0,0
T0022750,2023-12-04,P021055,S005,C018669,1,0.0,0
T0022751,2020-09-10,P031602,S001,C024413,2,0.2,0
T0022752,2023-12-10,P043956,S004,C015177,1,0.0,1
T0022753,2024-04-08,P033716,S005,C007302,3,0.0,0
T0022754,2020-06-04,P000798,S005,C012724,3,0.0,0
T0022755,2021-01-20,P026045,S003,C024825,2,0.3,0
T0022756,2021-01-18,P024086,S002,C004633,1,0.2,0
T0022757,2024-10-03,P044193,S005,C018143,2,0.2,0
T0022758,2021-10-20,P028517,S005,C003337,1,0.3,0
T0022759,2024-03-28,P027618,S001,C002843,1,0.0,0
T0022760,2021-04-11,P042980,S004,C012887,1,,1
T0022761,2020-11-28,P012846,S004,C012413,4,0.3,0
T0022762,2022-03-19,P043127,S004,C021897,1,0.2,0
T0022763,2023-07-25,P048514,S002,C022167,3,0.2,0
T0022764,2024-09-08,P033615,S002,C007908,2,0.0,0
T0022765,2023-04-28,P047094,S005,C013998,2,0.1,1
T0022766,2021-08-30,P019879,S005,C022358,4,0.0,0
T0022767,2023-05-16,P038485,S005,C023107,2,0.0,1
T0022768,2022-04-24,P027472,S003,C005931,4,0.2,0
T0022769,2022-11-03,P025164,S003,C012130,2,0.1,0
T0022770,2023-08-04,P010773,S004,C008846,2,0.0,0
T0022771,2021-08-07,P043414,S004,C004001,2,0.3,1
T0022772,2021-03-22,P019395,S005,C007577,2,0.0,0
T0022773,2022-05-23,P049118,S004,C009509,2,0.3,0
T0022774,2021-05-28,P016800,S003,C013086,3,0.0,0
T0022775,2024-08-15,P032299,S004,C001173,2,0.1,0
T0022776,2021-12-07,P030747,S005,C023898,1,0.0,0
T0022777,2024-02-15,P049127,S003,C012527,4,,1
T0022778,2021-05-08,P025385,S004,C014851,3,0.0,0
T0022779,2022-12-22,P012959,S001,C021328,3,0.0,0
T0022780,2020-01-15,P005903,S001,C013028,3,0.0,0
T0022781,2023-09-03,P011417,S002,C001960,4,0.0,0
T0022782,2024-12-28,P017346,S004,C007690,3,0.0,0
T0022783,2023-10-31,P043251,S004,C000832,2,,0
T0022784,2021-05-30,P031159,S004,C019071,2,0.0,0
T0022785,2021-07-30,P026204,S004,C012723,4,0.0,0
T0022786,2024-03-24,P045963,S003,C011372,4,0.0,0
T0022787,2020-11-26,P018834,S001,,2,0.0,0
T0022788,2020-05-12,P020075,S005,C008995,4,0.0,0
T0022789,2020-05-06,P021134,S002,C006517,2,,0
T0022790,2020-05-08,P013604,S004,C009133,2,0.0,0
T0022791,2022-10-08,P004620,S004,C008356,4,0.1,0
T0022792,2021-12-05,P033381,S004,C011892,4,0.0,0
T0022793,2024-02-10,P031154,S002,C006904,3,0.0,0
T0022794,2020-05-03,P001451,S004,C002793,4,0.0,0
T0022795,2023-06-23,P017633,S003,,1,0.0,0
T0022796,2024-03-27,P045766,S002,C007946,1,0.0,0
T0022797,2024-08-01,P049779,S001,,3,0.1,0
T0022798,2022-05-30,P025515,S003,C005883,2,0.2,0
T0022799,2020-06-12,P009695,S003,C023831,1,0.0,1
T0022800,2023-10-12,P040919,S002,C009949,2,0.0,0
T0022801,2024-04-14,P036915,S001,C016779,2,0.2,0
T0022802,2024-01-06,P011530,S004,C015402,3,0.1,0
T0022803,2022-07-02,P046752,S003,C017452,3,0.0,0
T0022804,2020-01-25,P038568,S005,C023850,2,0.0,0
T0022805,2024-03-04,P034706,S004,C018543,1,0.2,0
T0022806,2023-10-13,P039551,S003,C011771,2,0.0,0
T0022807,2020-06-29,P049422,S002,C018399,4,0.0,0
T0022808,2021-10-14,P012122,S003,C012183,4,0.0,0
T0022809,2023-04-19,P030503,S003,,1,0.0,0
T0022810,2024-04-28,P007041,S004,C006661,3,0.2,0
T0022811,2022-01-10,P011193,S005,C009631,2,0.0,0
T0022812,2023-11-30,P004092,S004,C014913,2,0.1,0
T0022813,2023-10-26,P020158,S004,C015873,2,0.1,0
T0022814,2023-05-25,P007476,S002,,3,0.0,0
T0022815,2023-10-20,P029235,S004,C003408,1,0.0,0
T0022816,2020-05-14,P013603,S003,C020954,3,0.1,0
T0022817,2023-03-11,P003038,S002,C024629,1,0.2,0
T0022818,2021-06-21,P049200,S002,C009321,3,0.2,1
T0022819,2024-01-29,P012223,S003,C023445,2,0.0,0
T0022820,2024-09-15,P040041,S001,C017065,1,0.0,0
T0022821,2021-10-15,P016712,S001,C011101,3,0.0,1
T0022822,2022-07-12,P013712,S005,C010279,4,0.0,0
T0022823,2022-01-03,P049237,S001,,4,0.0,0
T0022824,2024-02-29,P049560,S004,C023682,1,0.1,0
T0022825,2024-07-18,P000513,S004,C012813,4,0.1,0
T0022826,2022-09-10,P021314,S005,C007344,4,,0
T0022827,2022-01-28,P023741,S002,C007270,4,0.0,0
T0022828,2022-10-20,P004999,S001,C018931,1,0.0,0
T0022829,2021-09-06,P027826,S002,C009591,2,0.1,0
T0022830,2024-04-12,P038482,S001,C024351,4,0.1,0
T0022831,2022-09-28,P047647,S004,C012724,4,0.3,0
T0022832,2021-10-03,P036936,S005,C021986,1,0.0,0
T0022833,2023-01-23,P045523,S003,C018776,2,0.0,0
T0022834,2024-03-05,P017379,S004,C002531,3,0.0,0
T0022835,2021-01-24,P025409,S004,C009179,2,0.3,0
T0022836,2021-04-12,P023347,S005,C019489,4,0.1,0
T0022837,2023-04-17,P006418,S002,C013405,1,0.1,0
T0022838,2020-12-15,P014793,S005,C011350,1,0.0,0
T0022839,2020-03-28,P045900,S003,C004245,4,0.3,0
T0022840,2023-11-15,P000990,S001,C014760,3,0.3,0
T0022841,2021-12-23,P024611,S005,C006299,2,0.1,0
T0022842,2022-04-19,P033737,S005,C009297,4,0.0,0
T0022843,2022-08-10,P032164,S001,C007419,3,0.0,0
T0022844,2024-12-07,P019668,S002,,1,0.0,0
T0022845,2022-08-03,P017381,S005,C004884,1,,0
T0022846,2021-10-26,P042360,S004,C011483,3,,0
T0022847,2024-06-18,P023529,S005,C014747,4,0.0,0
T0022848,2024-09-29,P030793,S002,C007342,1,0.0,1
T0022849,2022-04-05,P006737,S004,C023971,2,0.1,0
T0022850,2022-08-07,P036395,S001,C020244,2,0.1,0
T0022851,2024-11-14,P023113,S001,C003417,3,0.1,0
T0022852,2022-08-09,P047472,S002,C001327,2,0.1,0
T0022853,2022-07-15,P008287,S001,C003714,2,0.1,0
T0022854,2020-11-08,P004611,S002,C017178,2,0.0,0
T0022855,2020-10-17,P040600,S004,C002959,1,0.0,0
T0022856,2024-02-20,P010527,S005,C018941,2,0.0,0
T0022857,2024-03-17,P029489,S003,C010118,1,0.3,0
T0022858,2022-02-28,P006881,S001,C008512,4,0.2,0
T0022859,2022-05-09,P019690,S004,C021597,1,0.2,0
T0022860,2020-02-20,P047285,S002,C010360,1,0.0,0
T0022861,2024-11-23,P044357,S004,C021874,4,0.0,0
T0022862,2020-10-12,P011545,S004,C013818,1,0.0,0
T0022863,2024-06-02,P044071,S005,C024418,1,0.0,0
T0022864,2021-10-10,P031988,S003,C015522,4,0.2,0
T0022865,2022-02-20,P034402,S005,C005162,3,0.0,0
T0022866,2024-11-17,P002515,S003,C009097,4,0.0,0
T0022867,2023-07-18,P027063,S003,C016357,3,0.0,0
T0022868,2020-11-01,P032970,S003,C011997,2,0.0,0
T0022869,2022-03-29,P029997,S003,C007516,4,0.0,0
T0022870,2022-01-18,P011219,S005,C019772,3,0.1,0
T0022871,2020-01-29,P026255,S005,C013703,1,0.0,0
T0022872,2022-06-08,P015967,S005,C000440,4,0.1,0
T0022873,2024-06-08,P022584,S001,C006878,3,0.0,0
T0022874,2024-08-01,P045150,S004,C021456,3,0.0,0
T0022875,2023-09-17,P034295,S002,C012296,1,0.0,0
T0022876,2020-12-19,P043600,S005,C000794,1,0.1,0
T0022877,2020-11-05,P027122,S004,,1,0.0,1
T0022878,2023-04-29,P033062,S003,C021284,1,0.0,0
T0022879,2021-01-11,P041439,S004,C023984,1,0.0,0
T0022880,2021-03-20,P030897,S002,C013407,3,0.2,0
T0022881,2020-07-13,P034654,S001,C021595,2,0.2,0
T0022882,2020-02-03,P014983,S003,,4,0.0,0
T0022883,2022-03-12,P028522,S004,C013155,1,0.1,0
T0022884,2022-08-25,P003952,S003,C004602,3,0.0,0
T0022885,2020-11-02,P040327,S002,C013140,3,0.3,0
T0022886,2021-07-08,P035247,S004,C023376,3,0.1,0
T0022887,2021-11-21,P036493,S002,C009687,2,0.3,0
T0022888,2021-02-09,P032173,S004,C021903,3,0.1,0
T0022889,2020-02-14,P013081,S003,C003446,1,0.0,0
T0022890,2022-10-15,P017344,S001,C017868,1,0.0,0
T0022891,2022-03-14,P021592,S001,C021979,4,0.0,0
T0022892,2020-11-20,P038736,S003,C008874,2,,0
T0022893,2021-09-13,P013047,S004,C022531,1,0.1,0
T0022894,2024-08-26,P012868,S001,C007911,1,0.3,1
T0022895,2024-10-14,P033773,S001,C018201,2,0.0,0
T0022896,2023-01-30,P031329,S002,C008609,2,0.0,0
T0022897,2021-07-22,P019564,S004,C002307,1,0.1,0
T0022898,2021-04-11,P032863,S003,C009138,2,0.1,0
T0022899,2021-01-24,P029112,S002,C008347,3,0.1,0
T0022900,2022-09-23,P042412,S003,C008410,1,0.0,0
T0022901,2023-05-27,P016315,S003,C000100,1,0.3,0
T0022902,2024-01-22,P046878,S003,C009768,2,0.0,0
T0022903,2022-10-19,P029246,S001,C018230,1,0.1,0
T0022904,2022-06-05,P032303,S003,C005139,4,0.0,0
T0022905,2022-06-10,P031737,S005,C023565,1,0.0,0
T0022906,2024-10-10,P032770,S002,C002673,2,0.1,0
T0022907,2020-11-23,P014904,S003,C017286,3,0.0,1
T0022908,2022-09-25,P014448,S004,C012466,1,0.0,0
T0022909,2023-09-25,P028950,S004,C014074,3,0.2,1
T0022910,2020-05-02,P014423,S001,C001546,1,0.0,0
T0022911,2021-12-24,P023377,S005,C006165,3,0.0,0
T0022912,2020-08-05,P024135,S003,C006775,4,0.0,0
T0022913,2020-05-17,P031817,S001,C014652,2,0.0,0
T0022914,2021-10-24,P004845,S001,C018151,1,0.0,1
T0022915,2023-12-16,P045008,S001,C001822,2,0.1,0
T0022916,2022-09-03,P000960,S004,C009651,4,0.0,0
T0022917,2023-05-29,P006231,S001,C023446,2,0.0,0
T0022918,2021-08-15,P025762,S003,C013596,4,0.0,0
T0022919,2020-10-16,P046877,S001,C019997,4,0.2,0
T0022920,2021-04-26,P047980,S002,C019216,1,0.0,0
T0022921,2022-11-28,P008045,S003,C012552,4,0.0,0
T0022922,2022-10-09,P002914,S002,C021549,2,0.1,0
T0022923,2024-07-03,P012864,S002,C020295,1,0.0,1
T0022924,2021-03-19,P003456,S005,C014308,3,0.3,0
T0022925,2022-05-02,P006301,S001,C006800,4,0.0,0
T0022926,2022-10-01,P030682,S004,C004790,1,0.0,0
T0022927,2020-01-27,P043791,S001,C013529,4,0.1,0
T0022928,2021-09-22,P017513,S001,C005640,2,0.1,0
T0022929,2023-07-17,P024231,S005,C019961,3,0.0,0
T0022930,2020-11-20,P009335,S001,C006245,4,,1
T0022931,2021-11-24,P007900,S004,,3,,0
T0022932,2023-07-15,P036315,S005,C009923,3,0.3,1
T0022933,2021-09-28,P027723,S005,C006172,4,0.0,1
T0022934,2023-11-01,P003083,S002,C006382,4,0.0,0
T0022935,2023-06-20,P019185,S001,C004723,2,0.0,1
T0022936,2022-05-28,P039971,S005,C006663,2,0.0,1
T0022937,2023-06-06,P014649,S001,C007828,1,0.1,0
T0022938,2020-09-06,P048714,S003,C018501,2,0.1,0
T0022939,2023-05-11,P037133,S001,C022412,2,0.0,0
T0022940,2020-09-22,P038508,S005,C019335,4,0.1,0
T0022941,2022-12-20,P000923,S003,C010774,3,0.0,0
T0022942,2021-07-31,P011415,S001,C011667,4,0.2,0
T0022943,2021-11-29,P046947,S002,C024864,3,,0
T0022944,2024-01-24,P033934,S003,C014478,1,,0
T0022945,2022-02-03,P006846,S003,C021232,4,0.1,0
T0022946,2024-07-10,P037481,S001,C015096,4,0.3,0
T0022947,2023-11-11,P025396,S003,C003775,1,0.0,0
T0022948,2024-11-04,P008818,S004,C022776,1,0.2,0
T0022949,2020-09-19,P011251,S002,C020841,3,0.0,0
T0022950,2022-01-26,P035426,S001,C012167,2,0.1,0
T0022951,2023-03-03,P036538,S003,C002579,1,0.2,0
T0022952,2022-08-27,P017254,S001,C003682,1,0.0,1
T0022953,2020-05-09,P042637,S004,C022806,4,0.1,0
T0022954,2020-02-06,P003605,S005,,4,0.0,0
T0022955,2022-07-04,P031906,S001,C002800,1,0.0,0
T0022956,2022-01-27,P015185,S001,C007060,1,0.0,1
T0022957,2022-05-04,P030888,S001,C022591,3,0.2,0
T0022958,2021-05-19,P032127,S003,C016222,3,0.0,0
T0022959,2021-03-04,P002049,S004,C004281,1,0.0,1
T0022960,2021-10-30,P018049,S004,C008184,2,0.0,0
T0022961,2023-11-10,P038599,S002,C019893,1,0.0,0
T0022962,2021-04-23,P023014,S005,C010332,2,0.1,0
T0022963,2024-11-20,P011778,S001,C023787,3,0.1,1
T0022964,2021-10-02,P028451,S005,C022003,1,0.1,0
T0022965,2023-07-22,P022501,S004,C011180,4,0.0,0
T0022966,2022-09-02,P013039,S002,C023426,3,0.0,0
T0022967,2024-05-30,P024496,S004,C007279,4,0.1,0
T0022968,2021-07-28,P029815,S999,C005392,3,0.0,0
T0022969,2023-02-10,P041278,S001,C011375,3,0.1,0
T0022970,2021-11-28,P042136,S004,C001410,2,0.0,0
T0022971,2023-03-28,P035691,S001,C020102,3,0.0,0
T0022972,2024-06-13,P034383,S002,C008747,2,0.1,0
T0022973,2021-11-09,P036622,S004,C021550,3,0.0,0
T0022974,2023-12-01,P019892,S001,C013774,1,0.0,0
T0022975,2021-02-02,P045661,S002,C003462,4,0.2,0
T0022976,2020-09-17,P029432,S003,C015702,3,0.0,0
T0022977,2021-10-21,P039116,S003,,2,0.1,0
T0022978,2024-05-19,P032344,S002,C002340,2,,0
T0022979,2023-07-19,P023266,S004,C013444,2,0.0,1
T0022980,2023-03-18,P012159,S005,C004604,2,0.1,0
T0022981,2021-04-13,P034814,S003,C021562,4,0.0,1
T0022982,2023-12-21,P003310,S001,C006962,4,0.0,0
T0022983,2023-04-29,P018466,S004,C011096,4,0.0,1
T0022984,2023-06-02,P016383,S004,C001178,3,0.1,0
T0022985,2021-04-30,P045869,S003,C008549,1,0.0,0
T0022986,2024-07-23,P005449,S005,C007505,4,0.0,0
T0022987,2024-08-05,P021939,S001,C022274,4,0.0,0
T0022988,2021-05-25,P024595,S003,C005928,2,0.0,0
T0022989,2022-09-27,P013668,S005,C019209,1,0.0,1
T0022990,2023-02-27,P010246,S002,C016121,4,0.0,0
T0022991,2022-08-20,P007432,S002,,2,0.0,0
T0022992,2024-12-28,P012180,S003,C009607,4,0.1,0
T0022993,2020-02-09,P045272,S004,C001035,4,0.1,0
T0022994,2021-10-03,P019017,S005,,3,0.0,0
T0022995,2022-11-12,P041902,S001,C002924,3,0.1,0
T0022996,2024-12-08,P017571,S003,C009432,4,0.0,0
T0022997,2020-07-14,P029900,S005,C015905,2,0.3,1
T0022998,2022-02-25,P011376,S003,C017254,4,0.1,0
T0022999,2024-03-16,P047526,S003,C018245,4,0.1,0
T0023000,2020-10-30,P016976,S001,C007818,3,0.1,0
T0023001,2023-07-01,P015674,S001,C008002,2,,1
T0023002,2021-10-20,P008941,S005,C013446,2,0.0,0
T0023003,2020-06-15,P019994,S001,C000547,1,0.0,0
T0023004,2022-12-19,P029571,S001,C001668,4,0.1,0
T0023005,2022-10-02,P049132,S004,C013653,3,0.0,0
T0023006,2022-08-05,P011516,S005,C000584,1,0.1,0
T0023007,2023-05-19,P049224,S004,,4,0.0,1
T0023008,2024-12-29,P007837,S005,C012504,3,0.2,0
T0023009,2024-01-30,P006062,S002,C002982,2,0.0,1
T0023010,2021-06-28,P021260,S001,C014735,3,0.2,0
T0023011,2020-05-17,P044799,S004,C022782,2,0.0,0
T0023012,2022-07-09,P027483,S004,C013838,4,0.2,1
T0023013,2022-03-08,P002327,S004,C009476,2,0.0,0
T0023014,2024-05-11,P046975,S005,C024357,3,0.0,0
T0023015,2021-01-30,P022665,S001,C012770,2,0.1,0
T0023016,2024-06-08,P042995,S002,C020371,4,0.1,0
T0023017,2024-04-25,P039969,S004,C002986,4,0.0,0
T0023018,2021-07-19,P029327,S002,C004829,4,0.0,0
T0023019,2023-12-28,P013336,S003,C015417,2,0.0,0
T0023020,2020-10-20,P042766,S002,C003606,1,0.0,0
T0023021,2022-01-15,P011048,S002,C023340,2,0.0,0
T0023022,2024-10-02,P016374,S001,C014379,1,0.1,0
T0023023,2024-05-11,P039881,S003,C017090,3,0.2,0
T0023024,2020-04-30,P023784,S001,C012734,3,0.0,0
T0023025,2022-08-28,P014971,S001,C011429,3,0.2,0
T0023026,2021-05-20,P018318,S003,C023160,4,0.0,0
T0023027,2021-04-02,P046724,S003,C010656,3,0.0,0
T0023028,2023-07-20,P042457,S002,C024201,1,0.0,0
T0023029,2020-01-07,P019150,S001,C017249,1,0.1,0
T0023030,2021-11-01,P045096,S005,C014758,3,0.3,0
T0023031,2021-12-30,P017131,S004,C015144,1,,0
T0023032,2024-08-16,P039563,S003,C008509,3,0.0,0
T0023033,2023-06-25,P026683,S003,C006584,4,0.0,0
T0023034,2022-09-15,P012492,S002,C014373,4,0.0,0
T0023035,2023-02-24,P043088,S005,C022785,2,0.0,1
T0023036,2020-10-26,P033185,S003,C014505,4,0.1,0
T0023037,2024-05-23,P032643,S003,C021248,3,0.0,0
T0023038,2021-07-12,P012733,S004,C022970,4,0.0,0
T0023039,2021-10-17,P014081,S004,C007019,4,0.3,0
T0023040,2022-09-19,P036662,S003,C016544,1,0.0,0
T0023041,2021-10-05,P006081,S002,C001196,1,0.2,0
T0023042,2023-05-23,P011481,S001,C006437,2,0.1,0
T0023043,2024-12-13,P037942,S005,C006366,2,0.0,0
T0023044,2023-01-03,P031433,S002,C001545,2,0.0,0
T0023045,2021-02-13,P035512,S004,C006299,1,0.3,0
T0023046,2024-08-14,P032557,S003,C000904,3,0.0,0
T0023047,2024-07-18,P016971,S004,C019909,4,0.1,0
T0023048,2023-08-15,P032770,S004,C019247,4,0.3,0
T0023049,2021-01-20,P039306,S001,C010670,2,0.0,0
T0023050,2023-05-08,P037381,S004,C004192,4,0.2,0
T0023051,2023-05-24,P006643,S002,C016083,4,0.0,0
T0023052,2020-09-03,P999999,S004,C014885,3,0.0,0
T0023053,2021-08-28,P039594,S004,C013123,4,0.0,0
T0023054,2024-02-11,P005026,S002,C023029,2,,0
T0023055,2020-05-04,P024984,S005,C013148,3,,0
T0023056,2024-02-15,P019696,S003,C010714,4,0.2,0
T0023057,2024-12-17,P032308,S003,C017707,2,0.3,0
T0023058,2021-02-03,P024880,S001,C014852,2,0.0,0
T0023059,2022-12-08,P049784,S001,C002447,2,0.0,0
T0023060,2024-06-24,P027283,S005,C006632,2,0.0,1
T0023061,2022-10-29,P039794,S002,C014190,1,,1
T0023062,2021-08-01,P021411,S002,C016214,2,0.0,1
T0023063,2021-05-23,P013448,S005,C024823,3,0.1,1
T0023064,2024-06-07,P015101,S003,C011341,1,0.0,1
T0023065,2022-02-09,P027340,S001,C010545,1,0.0,1
T0023066,2022-05-16,P017237,S005,C001364,4,0.0,0
T0023067,2023-12-05,P045745,S004,C004028,1,0.1,0
T0023068,2024-08-03,P043740,S005,C008566,2,0.0,0
T0023069,2024-10-12,P029644,S003,C000525,4,0.0,0
T0023070,2020-01-23,P007401,S005,C008631,2,0.0,0
T0023071,2021-09-02,P039547,S002,C015643,3,0.0,0
T0023072,2021-06-18,P030989,S003,C011309,4,0.0,0
T0023073,2021-02-22,P036662,S005,C001393,4,0.0,0
T0023074,2020-10-22,P039089,S004,C006507,1,0.0,0
T0023075,2021-08-29,P041530,S004,C010579,3,0.0,0
T0023076,2020-02-21,P003983,S003,C013396,1,0.0,0
T0023077,2020-02-29,P013280,S005,C006132,2,0.0,0
T0023078,2023-08-27,P045033,S002,C017116,4,0.2,0
T0023079,2023-08-11,P001233,S001,C020541,4,0.2,0
T0023080,2024-04-10,P008000,S002,C010823,1,0.0,0
T0023081,2022-05-13,P031926,S005,C003364,2,,0
T0023082,2020-06-10,P027986,S002,C002293,1,0.0,0
T0023083,2022-01-24,P003446,S005,C016377,2,0.0,0
T0023084,2022-08-10,P002263,S005,C022670,3,0.0,0
T0023085,2024-05-07,P030438,S002,C002515,1,0.0,1
T0023086,2020-10-29,P045884,S001,C021598,4,0.2,0
T0023087,2022-07-03,P025592,S005,C013751,4,0.1,0
T0023088,2023-07-05,P014615,S002,C009415,2,0.1,0
T0023089,2022-02-21,P032392,S005,C007595,2,0.2,0
T0023090,2023-02-11,P043560,S005,C017216,1,0.1,0
T0023091,2020-11-17,P043277,S003,C003241,4,0.1,0
T0023092,2023-05-01,P014129,S004,C009527,1,0.0,0
T0023093,2022-06-28,P028973,S003,C019888,3,0.1,0
T0023094,2024-04-02,P002809,S003,C020562,3,0.2,0
T0023095,2021-10-05,P014546,S005,C005249,4,0.0,0
T0023096,2020-08-08,P026587,S003,C003774,1,0.0,0
T0023097,2021-07-14,P008258,S004,C019556,4,0.1,1
T0023098,2022-07-22,P041090,S005,C018651,4,0.0,0
T0023099,2021-07-19,P040296,S003,C006616,3,0.3,0
T0023100,2021-02-09,P036769,S001,C001079,4,0.0,0
T0023101,2023-12-17,P046468,S002,C022615,3,0.3,0
T0023102,2023-05-27,P019767,S005,C004766,2,0.0,1
T0023103,2022-07-17,P011296,S002,C011967,4,0.0,0
T0023104,2021-08-06,P044369,S002,,4,0.1,0
T0023105,2020-11-29,P035579,S002,C007694,1,0.0,0
T0023106,2023-04-16,P033725,S002,C003174,4,0.0,0
T0023107,2020-09-20,P025991,S005,C006407,3,0.0,0
T0023108,2021-10-23,P049743,S005,C013770,1,0.0,0
T0023109,2020-02-04,P032083,S001,C023556,3,0.0,0
T0023110,2020-09-10,P011704,S003,C009832,3,,0
T0023111,2020-04-17,P015939,S001,C021687,4,0.1,0
T0023112,2024-11-12,P028867,S004,,3,0.0,1
T0023113,2021-10-30,P000773,S005,C007554,3,0.0,0
T0023114,2023-02-05,P018196,S004,C013351,1,0.0,0
T0023115,2022-09-04,P041091,S005,C016077,3,0.2,0
T0023116,2022-01-25,P039357,S001,C006199,3,0.3,1
T0023117,2020-10-17,P014359,S003,C002504,3,0.0,0
T0023118,2021-10-07,P011152,S004,C021592,4,0.1,1
T0023119,2024-08-30,P043914,S001,C018609,3,0.0,0
T0023120,2024-01-15,P003136,S003,C004593,2,0.1,0
T0023121,2022-02-07,P041918,S004,C010040,4,0.0,0
T0023122,2023-01-31,P011556,S004,C006287,3,0.1,0
T0023123,2020-02-22,P016463,S001,C017031,2,0.0,0
T0023124,2023-07-11,P028154,S005,C003774,4,0.3,0
T0023125,2022-06-08,P003820,S004,C008643,1,0.0,0
T0023126,2023-08-16,P042605,S005,C005277,1,0.0,0
T0023127,2021-10-25,P022193,S004,C014212,4,0.1,0
T0023128,2022-03-21,P011459,S001,C005402,4,0.0,0
T0023129,2020-12-30,P024128,S003,C024764,4,0.2,0
T0023130,2021-10-30,P038429,S004,C011429,3,0.0,0
T0023131,2023-06-09,P006340,S002,C012122,4,,0
T0023132,2024-09-08,P025200,S004,C005875,4,0.3,0
T0023133,2024-04-06,P027750,S005,,3,0.0,0
T0023134,2020-03-11,P022206,S001,C012056,1,0.1,0
T0023135,2023-08-11,P008819,S004,C002155,2,,0
T0023136,2021-08-02,P045991,S002,C007674,1,0.0,0
T0023137,2021-10-25,P017846,S005,C004789,3,0.0,0
T0023138,2023-03-04,P042674,S005,C001219,2,0.0,0
T0023139,2024-03-29,P037835,S004,C024913,3,0.1,0
T0023140,2023-03-10,P014191,S005,,4,0.0,0
T0023141,2020-03-21,P005687,S002,C019919,2,0.2,0
T0023142,2024-12-13,P044845,S004,C011257,4,0.1,0
T0023143,2022-11-13,P008958,S003,C001424,3,0.0,0
T0023144,2020-04-24,P040570,S001,C013565,2,0.3,0
T0023145,2024-01-20,P030203,S004,C011651,2,0.0,1
T0023146,2024-01-08,P012726,S001,C011723,2,0.0,0
T0023147,2024-01-01,P010138,S004,C004126,1,0.0,0
T0023148,2020-09-27,P042718,S002,C005548,1,0.0,0
T0023149,2022-10-14,P031940,S005,C001734,4,0.1,0
T0023150,2020-05-10,P043550,S004,C023140,4,0.0,0
T0023151,2020-05-19,P030582,S003,C004748,3,0.0,0
T0023152,2020-10-13,P045696,S002,C008174,3,,0
T0023153,2020-11-06,P025573,S004,C013753,3,0.0,0
T0023154,2020-07-28,P001548,S003,C010025,4,0.0,0
T0023155,2022-12-06,P013271,S002,C021533,4,,0
T0023156,2020-11-30,P012653,S003,C014501,4,0.0,0
T0023157,2024-01-01,P000755,S005,C016055,1,0.0,0
T0023158,2021-04-26,P015151,S004,,4,0.0,0
T0023159,2020-07-07,P012373,S005,C004433,1,0.1,1
T0023160,2024-03-25,P029465,S001,C017007,2,0.0,0
T0023161,2022-01-07,P011434,S003,C021171,1,,0
T0023162,2022-01-01,P002605,S005,C022025,2,0.2,0
T0023163,2021-11-23,P002482,S005,C020840,1,0.1,0
T0023164,2020-06-15,P048829,S003,C003095,4,0.1,0
T0023165,2022-04-25,P033422,S004,C007513,2,,0
T0023166,2021-12-04,P005586,S002,C002207,3,0.1,0
T0023167,2024-03-17,P040765,S001,C004697,2,0.0,1
T0023168,2020-05-22,P010650,S005,C021452,4,0.1,1
T0023169,2022-10-05,P024401,S005,C012496,1,0.3,1
T0023170,2022-03-31,P032570,S003,,3,0.0,0
T0023171,2023-01-21,P042227,S005,C018459,2,0.2,0
T0023172,2020-05-07,P032487,S002,C010281,1,0.0,1
T0023173,2022-12-10,P009220,S002,C015999,2,0.2,0
T0023174,2022-05-02,P006872,S004,C013237,1,0.1,0
T0023175,2023-08-07,P022725,S001,C010974,1,0.0,0
T0023176,2024-06-05,P044037,S005,C009719,1,0.0,0
T0023177,2022-03-21,P031451,S002,C023528,2,0.3,0
T0023178,2023-11-23,P001283,S001,C023848,2,0.1,0
T0023179,2020-11-13,P022776,S002,C022267,2,0.0,0
T0023180,2023-01-27,P002413,S003,C020540,2,0.0,0
T0023181,2024-08-12,P006104,S003,C013170,4,0.0,1
T0023182,2020-07-02,P021418,S005,C015367,1,0.0,0
T0023183,2024-07-25,P023409,S004,C005752,2,0.0,0
T0023184,2021-02-28,P026096,S003,C012941,4,0.0,0
T0023185,2022-07-07,P022139,S004,C022915,2,0.1,0
T0023186,2020-11-21,P021172,S004,C009103,1,0.0,0
T0023187,2020-08-24,P037728,S003,C006556,2,0.0,1
T0023188,2024-04-11,P042422,S004,C005001,1,0.1,0
T0023189,2024-11-14,P039430,S001,C020426,4,0.0,0
T0023190,2021-06-18,P029873,S001,C022072,2,0.0,0
T0023191,2021-04-10,P037265,S002,,4,0.1,0
T0023192,2021-05-05,P008812,S003,C013271,1,0.3,0
T0023193,2020-04-25,P049799,S001,C014862,2,0.0,0
